Original Index,Title,Location,Organisation Chain,Bid Opening Place,Work Description,Tender Value in ₹,Product Category,Sub category,Pincode,Tender Reference Number,Tender ID,Tender Type,Tender Category,EMD Payable To,EMD Payable At,Awarded Value,Contract Date :,Contract Value :,Unnamed: 18
6974,"Cluster of 1.Construction of 28 E type qtrs at Janla O.P at UPD Bhubaneswar (Block-1), 2.Construction of 28 E type qtrs at Janla O.P at UPD Bhubaneswar(Block-2) and 3.Construction of 28 E type qtrs at Tamando P.S at DCP Bhubaneswar",hinjili,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur","O/o the Additional CE, RB Basin, Berhampur",Building Work,32885491.0,Civil Works - Others,,761102,"ACE,RBB-29/2022-23",2022_CEBMB_83098_4,National Competitive Bid,Works,Nil,Nil,"31,244,505.00",28-Dec-2022,"INR 31,244,505",
4581,Installation and Energisation of Damadarpur II RL LIP under Baripada Block in Mayurbhanj district.,sundargarh,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Damadarpur II RL LIP under Baripada Block in Mayurbhanj district.,34608078.0,Civil Works - Buildings,,770001,DPCSNG/07/SS of 2021-22,2021_OPEPA_73500_103,Open Tender,Works,Nil,Nil,"31,150,731.08",25-Apr-2022,"INR 31,150,731.08",
6038,New Installation and Energisation including power supply work of Haladibani LIP under Rairangpur block in Mayurbhanj District,sonepur,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR,"O/o CCE, Balangir (R and B) Circle, Balangir",New Construction of Head works Distribution System and energization including Power supply work of Haladibani LIP under Rairangpur block in Mayurbhanj District,36145349.0,Civil Works - Bridges,,767017,CCE (R and B) BGR-10-2021-22,2022_EICCL_75957_17,National Competitive Bid,Works,Nil,Nil,"30,727,161.00",15-Jul-2022,"INR 30,727,161",
1859,Revival of Patharchatia II RL LIP under Rasgobindpur Block in Mayurbhanj District,padampur main markt yad,Odisha State Agricultural Marketing Board||RMC Padampur,"Office of RMC, Padampur",Revival of Patharchatia II RL LIP under Rasgobindpur Block in Mayurbhanj District,32712117.0,Civil Works - Buildings,,768036,RMCPADAMPUR 04 OF 2022-23,2022_OSAMB_84728_1,Open Tender,Works,Nil,Nil,"29,444,176.00",11-Apr-2023,"INR 32,712,117",
1781,Revival of Nadigaon II RL LIP under Suliapada Block in Mayurbhanj District,mayurbhanj,Odisha Tourism Devl. Corp.,"O/o The Supt. Engineer, OTDC,Lewis road, Bhubanesh",Revival of Nadigaon II RL LIP under Suliapada Block in Mayurbhanj District,30630000.0,Civil Works - Others,,757039,BP I/26/2021-22 dt.29.03.2022,2022_OTDC_76706_1,National Competitive Bid,Works,Nil,Nil,"29,163,259.00",30-Jul-2022,"INR 29,163,259",
5695,Installation and Energisation of Kathasirsi VII TW LIP under Suliapada Block in Mayurbhanj district.,in the district of cuttack,EIC-CIVIL,"O/o E.I.C. (Civil), Odisha, Bhubaneswar",Installation and Energisation of Kathasirsi VII TW LIP under Suliapada Block in Mayurbhanj district.,0.0,Miscellaneous Services,Consultancy Services,751001,RFP Identification No. CE-WBP(O)-16/2017-18,2018_EICCL_45414_1,Open Tender,Services,NIL,NIL,"28,925,340.00",27-Apr-2022,"INR 28,925,340",
1838,Revival of Biswanathpur I TW LIP under Rasgobindpur Block in Mayurbhanj District,khurda,Orissa State Police Housing and Welfare Corporation Ltd,OPHWC BHUBANESWAR,Revival of Biswanathpur I TW LIP under Rasgobindpur Block in Mayurbhanj District,31594364.0,Civil Works - Buildings,,751022,31/OPHWC/2022-23,2022_OSPHW_81096_1,National Competitive Bid,Works,Nil,Nil,"28,438,086.00",03-Feb-2023,"INR 28,438,086",
5760,Installation and Energisation of Bandhasahi TW LIP under Rasgobindpur Block in Mayurbhanj district.,hinjilicut,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur","O/o Additional CE, RB Basin, Berhampur",Installation and Energisation of Bandhasahi TW LIP under Rasgobindpur Block in Mayurbhanj district.,33336975.0,Civil Works - Others,,761102,"ACE,RBB-20/2022-23",2022_CEBMB_81568_8,National Competitive Bid,Works,Nil,Nil,"28,339,762.30",06-Dec-2022,"INR 28,339,762",
5726,Installation and Energisation of Badajogibandha TW LIP under Suliapada Block in Mayurbhanj district.,delanga,"CE,Drainage,Cuttack||SE Drainage Circle Bhubaneswar","O/o the Addl. Chief Engineer, Drainage Circle, Bhu",Installation and Energisation of Badajogibandha TW LIP under Suliapada Block in Mayurbhanj district.,32066851.0,Civil Works - Others,,751012,SEDC-BBSR/DD-PURI-33/2021-22,2021_CEDC_74571_1,Open Tender,Works,Nil,Nil,"27,260,030.00",17-Mar-2022,"INR 27,260,030",
6046,New Installation and Energisation including power supply work of Kherena LIP under Kusumi block in Mayurbhanj District,jharsuguda,CE RW I||RW-CIRCLE-SUNDARGARH,"Office of the C.C.E, R.W Circle, Sundargarh",New Construction of Head works Distribution System and energization including Power supply work of Kherena LIP under Kusumi block in Mayurbhanj District,24641679.0,Civil Works - Bridges,,768203,RWCCESNG-24 OF 2021-22,2021_CERWI_75007_1,National Competitive Bid,Works,Nil,Nil,"26,982,639.00",03-Jun-2022,"INR 24,641,679",
5759,Installation and Energisation of Khanua VI TW LIP under Badasahi Block in Mayurbhanj district.,digapahandi,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur","O/o the Additional CE, RB Basin, Berhampur",Installation and Energisation of Khanua VI TW LIP under Badasahi Block in Mayurbhanj district.,31701140.0,Civil Works - Others,,761012,"ACE,RBB-27/2022-23",2022_CEBMB_82428_1,National Competitive Bid,Works,Nil,Nil,"26,949,138.99",06-Dec-2022,"INR 26,949,139",
5739,Installation and Energisation of Jharbeda II TW LIP under Saraskana Block in Mayurbhanj district.,"improvement to saranga dr.cut, amirabad merdha dc,","CE,Drainage,Cuttack||SE,Drainage,Cuttack",Additional Chief Engineer Drainage Circle Cuttack,Installation and Energisation of Jharbeda II TW LIP under Saraskana Block in Mayurbhanj district.,30747751.0,Civil Works - Others,,754211,SEDC-CTC / DDKPD -16/2021-22,2021_CEDC_72652_1,National Competitive Bid,Works,Nil,Nil,"26,138,664.00",26-Apr-2022,"INR 26,138,664",
4450,Revival of D Badasankha I II L.I.Project under Laxmipur Block of Koraput District,sundargarh,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Revival of D Badasankha I II L.I.Project under Laxmipur Block of Koraput District,29002957.0,Civil Works - Buildings,,770001,DPC/SS/SNG/08 OF 2021-22,2021_OPEPA_73872_27,Open Tender,Works,Nil,Nil,"26,105,562.38",20-Jun-2022,"INR 26,105,562.38",
4522,Installation and Energisation of Saragachhida A TW LIP under Kuliana Block in Mayurbhanj district.,sundargarh,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Saragachhida A TW LIP under Kuliana Block in Mayurbhanj district.,28880269.0,Civil Works - Buildings,,770001,DPCSNG/07/SS of 2021-22,2021_OPEPA_73500_47,Open Tender,Works,Nil,Nil,"25,995,130.59",25-Apr-2022,"INR 25,995,130.59",
4358,Revival of Kanagam I L.I.Project under Bandhugam Block of Koraput District,paradeep,Odisha Tourism Devl. Corp.,"Superintending Engineer, O.T.D.C. Ltd",Revival of Kanagam I L.I.Project under Bandhugam Block of Koraput District,27178000.0,Civil Works - Others,,754120,Infrastructure Development at Paradeep in Jagatsin,2021_OTDC_70727_1,National Competitive Bid,Works,Nil,Nil,"25,876,555.00",25-Jul-2022,"INR 25,876,555",
4473,REVIVAL OF THAKURPALI - II DEFUNCT L.I.P UNDER LAHUNIPADA BLOCK,sundargarh,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Lift Irrigation Works,28572168.0,Civil Works - Buildings,,770001,DPCSNG/07/SS of 2021-22,2021_OPEPA_73500_95,Open Tender,Works,Nil,Nil,"25,717,808.98",25-Apr-2022,"INR 25,717,808.98",
1780,Revival of Padugirisole I TW LIP under Suliapada Block in Mayurbhanj District,"remuna, balasore",Odisha Tourism Devl. Corp.,"O/o The Supt. Engineer, OTDC,Lewis road, Bhubanesh",Revival of Padugirisole I TW LIP under Suliapada Block in Mayurbhanj District,26868000.0,Civil Works - Others,,756019,BP I/26/2021-22 dt.29.03.2022,2022_OTDC_76706_2,National Competitive Bid,Works,Nil,Nil,"25,581,439.00",30-Jul-2022,"INR 25,581,439",
4469,Revival of Anchala II L.I.Project under Boriguma Block of Koraput District,sundargarh,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Revival of Anchala II L.I.Project under Boriguma Block of Koraput District,28360261.0,Civil Works - Buildings,,770001,DPCSNG/07/SS of 2021-22,2021_OPEPA_73500_99,Open Tender,Works,Nil,Nil,"25,524,235.13",25-Apr-2022,"INR 25,524,235.13",
5740,Installation and Energisation of Guhalmunda TW LIP under Saraskana Block in Mayurbhanj district.,improvement to ashrukhala drainage system by const,"CE,Drainage,Cuttack||SE,Drainage,Cuttack",Additional Chief Engineer Drainage Circle Cuttack,Installation and Energisation of Guhalmunda TW LIP under Saraskana Block in Mayurbhanj district.,29621744.0,Civil Works - Others,,754211,SEDC-CTC/DDKPD-15/2021-22,2021_CEDC_72651_1,National Competitive Bid,Works,Nil,Nil,"25,181,445.00",26-Apr-2022,"INR 25,181,445",
4451,Revival of D Bastrabandha III L.I.Project under Laxmipur Block of Koraput District,sundargarh,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Revival of D Bastrabandha III L.I.Project under Laxmipur Block of Koraput District,27576094.0,Civil Works - Buildings,,770001,DPC/SS/SNG/08 OF 2021-22,2021_OPEPA_73872_26,Open Tender,Works,Nil,Nil,"24,821,242.77",20-Jun-2022,"INR 24,821,242.77",
1869,Revival of Silda III TW LIP under Morada Block in Mayurbhanj District,jaleswar,Odisha State Agricultural Marketing Board||RMC Jaleswar,"Office of the R.M.C., Jaleswar",Revival of Silda III TW LIP under Morada Block in Mayurbhanj District,27310629.0,Civil Works - Buildings,,756032,TCN No.310/RMC-JLS of 2022-23,2022_OSAMB_81845_1,Open Tender,Works,Nil,Nil,"24,582,296.00",28-Oct-2022,"INR 27,310,628",
5770,Installation and Energisation of Palasabani TW LIP under Badasahi Block in Mayurbhanj district.,digapahandi,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur","O/o the Additional CE, RB Basin, Berhampur",Installation and Energisation of Palasabani TW LIP under Badasahi Block in Mayurbhanj district.,28464997.0,Civil Works - Others,,761012,"ACE,RBB-04/2022-23",2022_CEBMB_77505_1,National Competitive Bid,Works,Nil,Nil,"24,198,094.00",05-Jul-2022,"INR 24,198,094",
4584,Installation and Energisation of Patharchakadi II TW LIP under Baripada Block in Mayurbhanj district.,sundargarh,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Patharchakadi II TW LIP under Baripada Block in Mayurbhanj district.,26764897.0,Civil Works - Buildings,,770001,DPCSNG/07/SS of 2021-22,2021_OPEPA_73500_100,Open Tender,Works,Nil,Nil,"24,091,084.41",25-Apr-2022,"INR 24,091,084.41",
6045,New Installation and Energisation including power supply work of Jhipabandha-I LIP under Kusumi block in Mayurbhanj District,jharsuguda,CE RW I||RW-CIRCLE-SUNDARGARH,"Office of the C.C.E, R.W Circle, Sundargarh",New Construction of Head works Distribution System and energization including Power supply work of Jhipabandha-I LIP under Kusumi block in Mayurbhanj District,28276952.0,Civil Works - Bridges,,768203,RWCCESNG-24 OF 2021-22,2021_CERWI_75007_2,National Competitive Bid,Works,Nil,Nil,"24,038,236.55",03-Jun-2022,"INR 28,276,951.59",
5713,Installation and Energisation of Kathasirsi VI TW LIP under Suliapada Block in Mayurbhanj district.,"hirakud,sambalpur","CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE,Main Dam Divn,Burla",Addl. Chief Engineer HHW and AS Burla,Installation and Energisation of Kathasirsi VI TW LIP under Suliapada Block in Mayurbhanj district.,28023447.0,Civil Works - Roads,,768016,HHW AND ASC- 02(02)/2022-23,2022_CEBBU_82431_1,Open Tender,Works,Nil,Nil,"23,822,733.00",16-Jan-2023,"INR 23,822,733",
4464,Revival of Pakhanaguda II L.I.Project under Kundra Block of Koraput District,sundargarh,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Revival of Pakhanaguda II L.I.Project under Kundra Block of Koraput District,25842589.0,Civil Works - Buildings,,770001,DPC/SS/SNG/08 OF 2021-22,2021_OPEPA_73872_14,Open Tender,Works,Nil,Nil,"23,260,915.04",10-Jun-2022,"INR 23,260,915.04",
6270,Repair and Restoration of Badnagr to Khuluda road for the year 2022-23,"bhanjanagar, ganjam","CE,Drainage,Cuttack||SE Drainage Circle Bhubaneswar","O/o the Addl. Chief Engineer, Drainage Circle, Bhu",Road Work,26866348.0,Civil Works - Others,,751012,SEDC-BBSR/DD-BAM-36/2021-22,2021_CEDC_74805_1,Open Tender,Works,Nil,Nil,"22,839,083.00",16-Mar-2022,"INR 22,839,083",
4357,Revival of Muliaput L.I.Project under Nandapur Block of Koraput District,keonjhar,Odisha Tourism Devl. Corp.,"o/o Superintending Engineer(I/C), O.T.D.C. Ltd",Revival of Muliaput L.I.Project under Nandapur Block of Koraput District,23934000.0,Civil Works - Others,,758001,BP -I/10/2021-22 dt.25.08.2021,2021_OTDC_70733_1,National Competitive Bid,Works,Nil,Nil,"22,787,850.00",09-Mar-2022,"INR 22,787,850",
6044,New Installation and Energisation including power supply work of Jhipabandha-II LIP under Kusumi block in Mayurbhanj District,jharsuguda,CE RW I||RW-CIRCLE-SUNDARGARH,"Office of the C.C.E, R.W Circle, Sundargarh",New Construction of Head works Distribution System and energization including Power supply work of Jhipabandha-II LIP under Kusumi block in Mayurbhanj District,25524940.0,Civil Works - Bridges,,768203,RWCCESNG-24 OF 2021-22,2021_CERWI_75007_3,National Competitive Bid,Works,Nil,Nil,"22,604,886.73",03-Jun-2022,"INR 25,524,940",
6997,Completion of incomplete AWC building 2 nos at Barabati Girls High School premises in W.N-24 under Balasore Municipality,sheragada,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur","O/o the Additional CE, RB Basin, Berhampur",Completion of incomplete AWC building 2 nos at Barabati Girls High School premises in W.N-24 under Balasore Municipality,26519414.0,Civil Works - Others,,761106,"ACE,RBB-22/2022-23",2022_CEBMB_81622_2,National Competitive Bid,Works,Nil,Nil,"22,544,153.60",25-Nov-2022,"INR 22,544,154",
5815,Installation and Energisation of Khuruntia VII TW LIP under Morada Block in Mayurbhanj district.,sonepur,"CE-BM, Tel Basin,Bhawanipatna||SE Balangir Irr Circle Balangir","O-o the Addl Chief Engineer, Balangir Irr Circle,",Installation and Energisation of Khuruntia VII TW LIP under Morada Block in Mayurbhanj district.,26363411.0,Civil Works - Others,,767017,"SE,BOIC-02/2022-23",2022_CEBMT_81717_1,Open Tender,Works,Nil,Nil,"22,411,535.84",21-Nov-2022,"INR 26,363,411.18",
2419,Revival of JODABANDHA-IV LIP under NARLA Block in Kalahandi District,athagarh,Orissa Bridge and Construction Corporation Ltd,"O/O THE EIC Cum MD, OB AND CC LTD, NAYAPALLI, BBSR",Construction of Head works installation and Energisation of JODABANDHA-IV LIP under NARLA Block in Kalahandi District,19377773.0,Toll Gate,,754029,NO. 10/TOLL/OBCC/2022-23,2022_OBCC_78698_6,Open Tender,Works,Nil,Nil,"22,121,777.77",03-Sep-2022,"INR 22,121,777.77",
4582,Installation and Energisation of Damadarpur I RL LIP under Baripada Block in Mayurbhanj district.,sundargarh,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Damadarpur I RL LIP under Baripada Block in Mayurbhanj district.,24577216.0,Civil Works - Buildings,,770001,DPCSNG/07/SS of 2021-22,2021_OPEPA_73500_102,Open Tender,Works,Nil,Nil,"22,119,494.87",25-Apr-2022,"INR 22,119,494.87",
1779,Revival of Bhaliasole I TW LIP under Suliapada Block in Mayurbhanj District,"khandadhar, keonjhar",Odisha Tourism Devl. Corp.,"O/o The Supt. Engineer, OTDC,Lewis road, Bhubanes",Revival of Bhaliasole I TW LIP under Suliapada Block in Mayurbhanj District,22997000.0,Civil Works - Others,,758001,BP I/26/2021-22 dt.29.03.2022,2022_OTDC_76706_3,National Competitive Bid,Works,Nil,Nil,"21,895,979.00",30-Jul-2022,"INR 21,895,979",
1861,Revival of Morada I RL LIP under Morada Block in Mayurbhanj District,jaring market yard,Odisha State Agricultural Marketing Board||RMC Padampur,Office of RMC Padampur,Revival of Morada I RL LIP under Morada Block in Mayurbhanj District,22752317.0,Civil Works - Buildings,,768032,RMCPADAMPUR 03 OF 2022-23,2022_OSAMB_82293_6,Open Tender,Works,Nil,Nil,"21,616,976.29",17-Jan-2023,"INR 21,616,976.29",
1843,Revival of Kadamsole TW LIP under Rasgobindpur Block in Mayurbhanj District,khurda,Orissa State Police Housing and Welfare Corporation Ltd,OPHWC BHUBANESWAR,Revival of Kadamsole TW LIP under Rasgobindpur Block in Mayurbhanj District,24148981.0,Civil Works - Buildings,,751022,26/OPHWC/2022-23,2022_OSPHW_80235_2,National Competitive Bid,Works,Nil,Nil,"21,548,136.00",03-Feb-2023,"INR 21,548,136",
4569,Installation and Energisation of Haripur I TW LIP under Betnoti Block in Mayurbhanj district.,sundargarh,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Haripur I TW LIP under Betnoti Block in Mayurbhanj district.,23791865.0,Civil Works - Buildings,,770001,DPCSNG/07/SS of 2021-22,2021_OPEPA_73500_115,Open Tender,Works,Nil,Nil,"21,415,057.92",25-Apr-2022,"INR 21,415,057.92",
5745,Installation and Energisation of Badakundalbani II RL LIP under Saraskana Block in Mayurbhanj district.,improvement to kundi nala drainage cut drain no 4,"CE,Drainage,Cuttack||SE,Drainage,Cuttack",Additional Chief Engineer Drainage Circle Cuttack,Installation and Energisation of Badakundalbani II RL LIP under Saraskana Block in Mayurbhanj district.,25134361.0,Civil Works - Others,,753003,SEDC-CTC / DDCTC -08/2021-22,2021_CEDC_72388_1,National Competitive Bid,Works,Nil,Nil,"21,366,720.00",25-Apr-2022,"INR 21,366,720",
2412,Revival of DUMURIA LIP under BHAWANIPATNA BLOCK in Kalahandi District,rampur,Orissa Bridge and Construction Corporation Ltd,"O/O THE EIC Cum MD, OB AND CC LTD, NAYAPALLI, BBSR",Construction of Head works installation and Energisation of DUMURIA LIP under Bhawanipatna Block in Kalahandi District,19708325.0,Toll Gate,,767045,NO.42/TOLL/OBCC/2022-23,2022_OBCC_82729_1,Open Tender,Works,Nil,Nil,"21,345,666.00",06-Dec-2022,"INR 21,345,666",
6996,RR of Road from Pramod Taladi House to Ajay Chand House in Ward No_08 under Balasore Municipality,sheragada,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur","O/o the Additional CE, RB Basin, Berhampur",RR of Road from Pramod Taladi House to Ajay Chand House in Ward No_08 under Balasore Municipality,24921138.0,Civil Works - Others,,761106,"ACE,RBB-22/2022-23",2022_CEBMB_81622_3,National Competitive Bid,Works,Nil,Nil,"21,185,459.26",25-Nov-2022,"INR 21,185,459",
